,from,open,close,min,max,volume
382,1624398300,1.19397,1.19399,1.19391,1.19399,17
383,1624398600,1.19399,1.19399,1.19397,1.19404,21
384,1624398900,1.19399,1.19399,1.19397,1.194,16
385,1624399200,1.19397,1.19427,1.19397,1.19431,144
386,1624399500,1.19427,1.19405,1.19404,1.19427,105
387,1624399800,1.19405,1.19417,1.19403,1.19418,54
388,1624400100,1.19417,1.19417,1.19411,1.19423,249
389,1624400400,1.19417,1.19423,1.19413,1.19427,145
390,1624400700,1.19423,1.19413,1.19413,1.19426,65
391,1624401000,1.19413,1.19417,1.19413,1.19419,63
392,1624401300,1.19417,1.19403,1.19403,1.19419,55
393,1624401600,1.19403,1.19403,1.19398,1.19405,53
394,1624401900,1.19403,1.19408,1.19403,1.19409,52
395,1624402200,1.19408,1.19396,1.19396,1.19409,33
396,1624402500,1.19396,1.19395,1.19394,1.19401,105
397,1624402800,1.19395,1.19409,1.19389,1.19409,148
398,1624403100,1.19409,1.19419,1.19407,1.1942,73
399,1624403400,1.19419,1.19419,1.19416,1.19425,82
400,1624403700,1.19419,1.19393,1.19391,1.19423,132
401,1624404000,1.19393,1.194,1.19393,1.19414,235
402,1624404300,1.19401,1.19409,1.19397,1.19409,90
403,1624404600,1.19406,1.19401,1.19398,1.19406,85
404,1624404900,1.19401,1.19413,1.19401,1.19413,55
405,1624405200,1.19413,1.19394,1.1939,1.19423,182
406,1624405500,1.19394,1.19405,1.19394,1.19413,167
407,1624405800,1.19405,1.19388,1.19388,1.19405,144
408,1624406100,1.19388,1.19365,1.19365,1.19391,214
409,1624406400,1.19365,1.19371,1.19362,1.19391,393
410,1624406700,1.19371,1.19379,1.1937,1.19385,139
411,1624407000,1.19379,1.19389,1.19379,1.19401,244
412,1624407300,1.19389,1.19364,1.1936,1.19393,144
413,1624407600,1.19363,1.19341,1.19338,1.19363,224
414,1624407900,1.19341,1.19349,1.19339,1.19349,118
415,1624408200,1.19348,1.19333,1.19325,1.19355,219
416,1624408500,1.19333,1.19339,1.19323,1.19345,214
417,1624408800,1.19339,1.19323,1.19323,1.19339,201
418,1624409100,1.19323,1.19325,1.19299,1.19327,342
419,1624409400,1.19325,1.19317,1.19305,1.19331,363
420,1624409700,1.19318,1.1932,1.19308,1.19321,182
421,1624410000,1.1932,1.19328,1.19319,1.19345,396
422,1624410300,1.19328,1.19323,1.19319,1.19345,599
423,1624410600,1.19324,1.19321,1.19315,1.19341,315
424,1624410900,1.19321,1.19326,1.1932,1.19343,329
425,1624411200,1.19326,1.19322,1.19319,1.19331,239
426,1624411500,1.19322,1.1932,1.19305,1.19325,353
427,1624411800,1.1932,1.19315,1.19309,1.19327,205
428,1624412100,1.19315,1.19275,1.19273,1.19321,349
429,1624412400,1.19276,1.19286,1.1927,1.19288,349
430,1624412700,1.19286,1.1927,1.19269,1.19289,199
431,1624413000,1.1927,1.19256,1.19239,1.1927,363
432,1624413300,1.19256,1.19243,1.19234,1.19265,308
433,1624413600,1.19243,1.19247,1.19235,1.19249,288
434,1624413900,1.19247,1.19243,1.19235,1.19249,187
435,1624414200,1.19243,1.19235,1.19233,1.19249,112
436,1624414500,1.19236,1.1924,1.19224,1.19246,200
437,1624414800,1.19239,1.19205,1.19204,1.19242,167
438,1624415100,1.19205,1.19221,1.19205,1.19233,274
439,1624415400,1.19222,1.19219,1.19214,1.19235,467
440,1624415700,1.19221,1.1923,1.19221,1.19245,304
441,1624416000,1.19231,1.19225,1.19219,1.19246,545
442,1624416300,1.19225,1.19218,1.19211,1.19233,413
443,1624416600,1.19218,1.19213,1.19213,1.19221,330
444,1624416900,1.19213,1.19243,1.19213,1.19245,177
445,1624417200,1.19243,1.19269,1.19241,1.19272,251
446,1624417500,1.19269,1.19261,1.19257,1.19275,232
447,1624417800,1.19261,1.19257,1.19257,1.19271,138
448,1624418100,1.19257,1.19242,1.19241,1.19258,142
449,1624418400,1.1924,1.19239,1.19239,1.19243,81
450,1624418700,1.1924,1.19243,1.1924,1.19249,130
451,1624419000,1.19243,1.19227,1.19223,1.19245,133
452,1624419300,1.19227,1.19219,1.19215,1.19229,108
453,1624419600,1.19217,1.19234,1.19217,1.19234,57
454,1624419900,1.19234,1.19233,1.19229,1.19235,103
455,1624420200,1.19233,1.19239,1.19231,1.19239,77
456,1624420500,1.19239,1.19226,1.19223,1.19239,159
457,1624420800,1.19229,1.19219,1.19215,1.19229,97
458,1624421100,1.19219,1.19213,1.19213,1.19219,86
459,1624421400,1.19213,1.19193,1.19193,1.19213,175
460,1624421700,1.19193,1.19208,1.19193,1.19212,146
461,1624422000,1.19208,1.19214,1.19205,1.19215,103
462,1624422300,1.19214,1.19203,1.19201,1.19214,81
463,1624422600,1.19203,1.19209,1.19201,1.19209,88
464,1624422900,1.19209,1.19213,1.19209,1.19213,63
465,1624423200,1.19213,1.19213,1.19205,1.19214,42
466,1624423500,1.19213,1.19219,1.1921,1.19219,75
467,1624423800,1.19219,1.19222,1.19219,1.19229,99
468,1624424100,1.19222,1.19193,1.19193,1.19222,152
469,1624424400,1.19193,1.19201,1.19193,1.19203,100
470,1624424700,1.19201,1.19187,1.19181,1.19203,212
471,1624425000,1.19187,1.19181,1.19181,1.19198,183
472,1624425300,1.19181,1.19191,1.19181,1.19193,131
473,1624425600,1.19191,1.19191,1.19183,1.19193,116
474,1624425900,1.19191,1.19169,1.19169,1.19193,154
475,1624426200,1.19169,1.19178,1.19161,1.19178,166
476,1624426500,1.19179,1.19185,1.19177,1.19193,109
477,1624426800,1.19185,1.19194,1.19185,1.19197,105
478,1624427100,1.19194,1.19213,1.19194,1.19213,124
479,1624427400,1.19213,1.1927,1.1921,1.19273,286
480,1624427700,1.19269,1.19267,1.19264,1.1929,353
481,1624428000,1.19266,1.19265,1.19254,1.19299,574
482,1624428300,1.19265,1.19263,1.19259,1.19273,442
483,1624428600,1.19263,1.19273,1.19255,1.19295,573
484,1624428900,1.19273,1.1924,1.19235,1.19289,560
485,1624429200,1.1924,1.19232,1.19223,1.19249,423
486,1624429500,1.19233,1.19268,1.19233,1.19269,423
487,1624429800,1.19267,1.19279,1.19267,1.19303,435
488,1624430100,1.19279,1.19335,1.19277,1.19339,379
489,1624430400,1.19336,1.1937,1.19323,1.19371,392
490,1624430700,1.1937,1.1933,1.19319,1.19371,534
491,1624431000,1.19331,1.19319,1.19315,1.19348,594
492,1624431300,1.19319,1.19275,1.19242,1.19327,776
493,1624431600,1.19275,1.19238,1.19238,1.19317,970
494,1624431900,1.19238,1.19251,1.19222,1.19296,846
495,1624432200,1.19252,1.19215,1.19207,1.19255,949
496,1624432500,1.19215,1.19238,1.19114,1.19241,1766
497,1624432800,1.19237,1.19245,1.19215,1.19245,537
498,1624433100,1.19246,1.19246,1.19211,1.19261,505
499,1624433400,1.19248,1.19344,1.19248,1.19369,1180
500,1624433700,1.19343,1.19313,1.19299,1.19357,726
501,1624434000,1.19311,1.19343,1.19306,1.19369,707
502,1624434300,1.19343,1.19336,1.19321,1.19347,421
503,1624434600,1.19336,1.19325,1.19299,1.19336,305
504,1624434900,1.19325,1.19384,1.19324,1.1939,426
505,1624435200,1.19384,1.19391,1.19374,1.19452,815
506,1624435500,1.1939,1.19382,1.19373,1.19428,633
507,1624435800,1.19383,1.19403,1.19375,1.1941,452
508,1624436100,1.19403,1.19451,1.19382,1.19455,582
509,1624436400,1.19451,1.19421,1.19405,1.19453,587
510,1624436700,1.19421,1.19407,1.19407,1.19441,449
511,1624437000,1.19407,1.19412,1.19407,1.19447,605
512,1624437300,1.19412,1.19409,1.19393,1.19433,564
513,1624437600,1.19409,1.19362,1.19355,1.19413,666
514,1624437900,1.19361,1.19374,1.19361,1.19405,556
515,1624438200,1.19374,1.19371,1.19358,1.19381,307
516,1624438500,1.19371,1.19327,1.19327,1.19385,470
517,1624438800,1.19327,1.19344,1.19326,1.19357,487
518,1624439100,1.19344,1.19351,1.19329,1.19353,367
519,1624439400,1.19352,1.19365,1.19339,1.19369,302
520,1624439700,1.19365,1.19377,1.19364,1.19387,389
521,1624440000,1.19377,1.19405,1.19367,1.19406,270
522,1624440300,1.19405,1.1939,1.19373,1.19413,342
523,1624440600,1.19391,1.19367,1.19361,1.19395,302
524,1624440900,1.19367,1.19347,1.19343,1.19379,355
525,1624441200,1.19348,1.19369,1.19343,1.19372,314
526,1624441500,1.19371,1.19388,1.19371,1.19395,252
527,1624441800,1.19388,1.19387,1.19382,1.19397,287
528,1624442100,1.19387,1.19407,1.19383,1.19407,319
529,1624442400,1.19407,1.19391,1.19383,1.19419,401
530,1624442700,1.19392,1.1939,1.19378,1.19409,341
